Biblioteca pynvml encontrada, mas não foi possível inicializar.
[INFO] [1762876454.350061518] [performance_monitor_node]: CPU: 40.7%, RAM: 2510 MB
[INFO] [1762876455.349892497] [performance_monitor_node]: CPU: 41.9%, RAM: 2498 MB
[INFO] [1762876456.350021994] [performance_monitor_node]: CPU: 51.5%, RAM: 2510 MB
[INFO] [1762876457.351169253] [performance_monitor_node]: CPU: 39.8%, RAM: 2512 MB
[INFO] [1762876458.349978044] [performance_monitor_node]: CPU: 42.3%, RAM: 2501 MB
[INFO] [1762876459.349964782] [performance_monitor_node]: CPU: 60.6%, RAM: 2523 MB
[INFO] [1762876460.349966354] [performance_monitor_node]: CPU: 57.2%, RAM: 2505 MB
[INFO] [1762876461.352385096] [performance_monitor_node]: CPU: 43.7%, RAM: 2511 MB
[INFO] [1762876462.353229632] [performance_monitor_node]: CPU: 53.2%, RAM: 2528 MB
[INFO] [1762876463.349964734] [performance_monitor_node]: CPU: 49.2%, RAM: 2491 MB
[INFO] [1762876464.349924083] [performance_monitor_node]: CPU: 54.3%, RAM: 2501 MB
[INFO] [1762876465.351582324] [performance_monitor_node]: CPU: 42.7%, RAM: 2498 MB
[INFO] [1762876466.351479988] [performance_monitor_node]: CPU: 52.6%, RAM: 2509 MB
[INFO] [1762876467.349855575] [performance_monitor_node]: CPU: 45.2%, RAM: 2511 MB
[INFO] [1762876468.349898961] [performance_monitor_node]: CPU: 60.0%, RAM: 2494 MB
[INFO] [1762876469.351798369] [performance_monitor_node]: CPU: 45.6%, RAM: 2499 MB
[INFO] [1762876470.351298106] [performance_monitor_node]: CPU: 56.9%, RAM: 2504 MB
[INFO] [1762876471.349893157] [performance_monitor_node]: CPU: 50.1%, RAM: 2506 MB
[INFO] [1762876472.350497562] [performance_monitor_node]: CPU: 51.1%, RAM: 2512 MB
[INFO] [1762876473.351589284] [performance_monitor_node]: CPU: 45.0%, RAM: 2502 MB
[INFO] [1762876474.352722209] [performance_monitor_node]: CPU: 46.4%, RAM: 2506 MB
[INFO] [1762876475.351740668] [performance_monitor_node]: CPU: 40.5%, RAM: 2509 MB
[INFO] [1762876476.353588779] [performance_monitor_node]: CPU: 57.4%, RAM: 2514 MB
[INFO] [1762876477.360334289] [performance_monitor_node]: CPU: 42.3%, RAM: 2508 MB
[INFO] [1762876478.351596548] [performance_monitor_node]: CPU: 53.1%, RAM: 2512 MB
[INFO] [1762876479.352165158] [performance_monitor_node]: CPU: 56.2%, RAM: 2507 MB
[INFO] [1762876480.352337137] [performance_monitor_node]: CPU: 45.1%, RAM: 2508 MB
[INFO] [1762876481.354451619] [performance_monitor_node]: CPU: 61.4%, RAM: 2524 MB
[INFO] [1762876482.350065775] [performance_monitor_node]: CPU: 51.6%, RAM: 2511 MB
[INFO] [1762876483.349932661] [performance_monitor_node]: CPU: 53.3%, RAM: 2511 MB
[INFO] [1762876484.349946140] [performance_monitor_node]: CPU: 39.9%, RAM: 2512 MB
[INFO] [1762876485.351156361] [performance_monitor_node]: CPU: 54.5%, RAM: 2505 MB
[INFO] [1762876486.349942208] [performance_monitor_node]: CPU: 42.3%, RAM: 2524 MB
[INFO] [1762876487.349965039] [performance_monitor_node]: CPU: 37.4%, RAM: 2507 MB
[INFO] [1762876488.349970814] [performance_monitor_node]: CPU: 43.8%, RAM: 2504 MB
[INFO] [1762876489.350625461] [performance_monitor_node]: CPU: 56.7%, RAM: 2517 MB
[INFO] [1762876490.350477958] [performance_monitor_node]: CPU: 50.5%, RAM: 2502 MB
[INFO] [1762876491.350011565] [performance_monitor_node]: CPU: 48.0%, RAM: 2505 MB
[INFO] [1762876492.351560732] [performance_monitor_node]: CPU: 52.1%, RAM: 2517 MB
[INFO] [1762876493.351462673] [performance_monitor_node]: CPU: 57.8%, RAM: 2513 MB
[INFO] [1762876494.352128505] [performance_monitor_node]: CPU: 49.0%, RAM: 2522 MB
[INFO] [1762876495.349946739] [performance_monitor_node]: CPU: 48.3%, RAM: 2512 MB
[INFO] [1762876496.349929125] [performance_monitor_node]: CPU: 40.2%, RAM: 2517 MB
